Provider,InscClaimAmtReimbursed_x,DeductibleAmtPaid_x,ClaimDuration_x,InpatientClaimCount,InscClaimAmtReimbursed_y,DeductibleAmtPaid_y,ClaimDuration_y,OutpatientClaimCount,Fraud
PRV54849,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,10.0,0
PRV54852,0.0,0.0,0.0,0.0,33290.0,390.0,1.9338842975206612,121.0,0
PRV54854,0.0,0.0,0.0,0.0,30260.0,400.0,1.7160493827160495,81.0,0
PRV54855,0.0,0.0,0.0,0.0,30560.0,280.0,1.062992125984252,127.0,0
PRV54856,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0
PRV54859,0.0,0.0,0.0,0.0,12250.0,280.0,1.16,25.0,0
PRV54860,0.0,0.0,0.0,0.0,8500.0,210.0,1.411764705882353,17.0,0
PRV54861,0.0,0.0,0.0,0.0,3470.0,110.0,0.6666666666666666,27.0,0
PRV54862,0.0,0.0,0.0,0.0,3530.0,0.0,0.14285714285714285,7.0,0
PRV54863,0.0,0.0,0.0,0.0,590.0,0.0,0.3333333333333333,3.0,0
PRV54864,0.0,0.0,0.0,0.0,760.0,0.0,3.5,4.0,0
PRV54865,0.0,0.0,0.0,0.0,400.0,40.0,0.0,4.0,0
PRV54866,0.0,0.0,0.0,0.0,40.0,90.0,0.0,2.0,0
PRV54867,0.0,0.0,0.0,0.0,3350.0,20.0,10.0,2.0,0
PRV54868,0.0,0.0,0.0,0.0,12930.0,100.0,1.6037735849056605,53.0,0
PRV54869,0.0,0.0,0.0,0.0,480.0,0.0,0.0,4.0,0
PRV54870,0.0,0.0,0.0,0.0,680.0,0.0,0.0,6.0,0
PRV54871,0.0,0.0,0.0,0.0,3180.0,0.0,0.0,8.0,0
PRV54873,0.0,0.0,0.0,0.0,220.0,0.0,0.0,4.0,0
PRV54875,172000.0,20292.0,9.15,20.0,0.0,0.0,0.0,0.0,1
PRV54876,58000.0,2136.0,10.666666666666666,3.0,0.0,0.0,0.0,0.0,1
PRV54877,0.0,0.0,0.0,0.0,17020.0,100.0,1.5121951219512195,41.0,0
PRV54878,5000.0,1068.0,1.0,1.0,3880.0,0.0,2.5,8.0,0
PRV54879,590300.0,61944.0,5.133333333333334,60.0,40310.0,420.0,1.5572519083969465,131.0,1
PRV54881,290700.0,35244.0,5.696969696969697,33.0,2710.0,0.0,7.0,4.0,0
PRV54882,309000.0,34176.0,6.3125,32.0,39420.0,410.0,1.7793103448275862,145.0,1
PRV54883,13000.0,1068.0,7.0,1.0,0.0,0.0,0.0,0.0,0
PRV54885,350000.0,38448.0,6.694444444444445,36.0,37310.0,290.0,1.456043956043956,182.0,0
PRV54886,0.0,0.0,0.0,0.0,1900.0,0.0,4.0,5.0,0
PRV54887,0.0,0.0,0.0,0.0,31390.0,350.0,1.2747252747252746,91.0,0
PRV54888,0.0,0.0,0.0,0.0,82190.0,550.0,1.6505576208178439,269.0,0
PRV54889,88000.0,7476.0,4.285714285714286,7.0,6160.0,0.0,1.1666666666666667,30.0,0
PRV54890,58000.0,4272.0,8.75,4.0,11080.0,200.0,1.813953488372093,43.0,0
PRV54891,72000.0,5340.0,4.0,6.0,7230.0,20.0,0.0625,32.0,0
PRV54892,0.0,0.0,0.0,0.0,8850.0,0.0,2.257142857142857,35.0,0
PRV54893,0.0,0.0,0.0,0.0,1480.0,0.0,4.333333333333333,6.0,0
PRV54894,1731700.0,142044.0,6.6521739130434785,138.0,17000.0,100.0,1.6964285714285714,56.0,1
PRV54895,53000.0,3204.0,9.666666666666666,3.0,657970.0,8570.0,1.4729907773386035,2277.0,1
PRV54896,591000.0,59808.0,5.785714285714286,56.0,16460.0,570.0,0.8571428571428571,63.0,1
PRV54898,72000.0,9612.0,5.444444444444445,9.0,0.0,0.0,0.0,0.0,0
PRV54900,0.0,0.0,0.0,0.0,2480.0,100.0,0.0,8.0,0
PRV54901,96000.0,7476.0,3.75,8.0,5420.0,100.0,2.2222222222222223,9.0,0
PRV54902,5000.0,1068.0,2.0,1.0,2580.0,0.0,3.3333333333333335,6.0,0
PRV54903,57000.0,7476.0,2.142857142857143,7.0,0.0,0.0,0.0,0.0,0
PRV54904,0.0,0.0,0.0,0.0,6330.0,100.0,0.0,12.0,0
PRV54905,40000.0,4272.0,3.5,4.0,26120.0,360.0,0.49,100.0,0
PRV54906,120000.0,8544.0,6.625,8.0,3440.0,0.0,4.0,9.0,0
PRV54907,0.0,0.0,0.0,0.0,41030.0,370.0,2.080357142857143,112.0,0
PRV54908,0.0,0.0,0.0,0.0,25660.0,20.0,1.2571428571428571,70.0,0
PRV54909,85000.0,7476.0,6.625,8.0,2300.0,0.0,0.0,10.0,0
PRV54910,20000.0,3204.0,2.3333333333333335,3.0,42670.0,60.0,0.3055555555555556,144.0,0
PRV54911,0.0,0.0,0.0,0.0,13850.0,180.0,0.288135593220339,59.0,0
PRV54914,109000.0,14952.0,6.071428571428571,14.0,55970.0,580.0,1.259090909090909,220.0,0
PRV54916,165000.0,17088.0,7.5625,16.0,14960.0,50.0,1.3650793650793651,63.0,0
PRV54917,109000.0,16020.0,5.866666666666666,15.0,2930.0,0.0,2.5,16.0,0
PRV54918,833000.0,75828.0,5.014084507042254,71.0,32860.0,180.0,1.5862068965517242,58.0,1
PRV54919,28000.0,4272.0,2.0,4.0,24220.0,90.0,1.3269230769230769,104.0,0
PRV54923,0.0,0.0,0.0,0.0,17780.0,0.0,1.7872340425531914,47.0,0
PRV54924,235000.0,22428.0,5.571428571428571,21.0,27470.0,240.0,1.1121495327102804,107.0,0
PRV54925,456000.0,40584.0,4.871794871794871,39.0,9020.0,130.0,2.1923076923076925,52.0,1
PRV54926,76000.0,8544.0,5.875,8.0,4380.0,70.0,2.4166666666666665,24.0,0
PRV54927,0.0,0.0,0.0,0.0,15890.0,50.0,1.3380281690140845,71.0,0
PRV54929,192000.0,16020.0,7.0,15.0,5030.0,0.0,6.0,6.0,1
PRV54930,26000.0,5340.0,3.8,5.0,47440.0,660.0,2.1515151515151514,132.0,0
PRV54931,242000.0,25632.0,8.5,24.0,1670.0,0.0,1.3333333333333333,15.0,1
PRV54932,2000.0,0.0,5.0,1.0,6960.0,150.0,0.8148148148148148,27.0,0
PRV54933,267000.0,28836.0,5.827586206896552,29.0,4190.0,30.0,0.9259259259259259,27.0,1
PRV54934,170000.0,18156.0,4.944444444444445,18.0,5870.0,70.0,1.1794871794871795,39.0,0
PRV54935,3000.0,3204.0,3.3333333333333335,3.0,10940.0,220.0,0.7659574468085106,47.0,0
PRV54936,1116400.0,130296.0,5.67175572519084,131.0,18170.0,140.0,1.3103448275862069,58.0,1
PRV54937,25000.0,3204.0,3.3333333333333335,3.0,5090.0,70.0,2.7222222222222223,18.0,0
PRV54938,0.0,0.0,0.0,0.0,14180.0,270.0,0.7307692307692307,52.0,0
PRV54939,0.0,0.0,0.0,0.0,251880.0,2390.0,1.2114285714285715,875.0,1
PRV54941,0.0,0.0,0.0,0.0,3440.0,0.0,2.1,10.0,0
PRV54942,338000.0,20292.0,5.15,20.0,15610.0,320.0,1.393939393939394,66.0,1
PRV54943,18000.0,2136.0,3.5,2.0,3350.0,0.0,0.0,11.0,0
PRV54944,0.0,0.0,0.0,0.0,17830.0,240.0,0.9552238805970149,67.0,0
PRV54945,0.0,0.0,0.0,0.0,3060.0,90.0,0.45,20.0,0
PRV54946,0.0,0.0,0.0,0.0,25920.0,70.0,0.859375,64.0,0
PRV54947,0.0,0.0,0.0,0.0,4230.0,50.0,1.1578947368421053,19.0,0
PRV54949,420000.0,42720.0,6.690476190476191,42.0,63950.0,540.0,1.8658536585365855,246.0,0
PRV54950,71000.0,5340.0,12.2,5.0,2970.0,90.0,0.1,10.0,1
PRV54952,142000.0,11748.0,6.0,12.0,23360.0,100.0,1.1486486486486487,74.0,1
PRV54953,0.0,0.0,0.0,0.0,20850.0,160.0,1.2461538461538462,65.0,0
PRV54954,0.0,0.0,0.0,0.0,8210.0,0.0,1.2777777777777777,36.0,0
PRV54955,2098000.0,209328.0,6.029268292682927,205.0,20470.0,160.0,0.9682539682539683,63.0,1
PRV54959,57000.0,7476.0,9.142857142857142,7.0,16000.0,170.0,0.4807692307692308,52.0,0
PRV54960,0.0,0.0,0.0,0.0,33650.0,60.0,1.8442622950819672,122.0,0
PRV54963,13000.0,1068.0,3.0,1.0,13770.0,100.0,1.6808510638297873,47.0,0
PRV54965,120000.0,9612.0,4.888888888888889,9.0,25080.0,60.0,2.183333333333333,60.0,0
PRV54966,0.0,0.0,0.0,0.0,320910.0,4230.0,1.4759746146872166,1103.0,1
PRV54967,0.0,0.0,0.0,0.0,16510.0,90.0,1.605263157894737,38.0,0
PRV54968,112000.0,10680.0,2.8,10.0,12130.0,90.0,2.8076923076923075,26.0,0
PRV54970,34000.0,6408.0,2.0,6.0,48080.0,460.0,1.6232876712328768,146.0,0
PRV54971,452000.0,53400.0,5.884615384615385,52.0,59120.0,610.0,1.1428571428571428,266.0,0
PRV54972,0.0,0.0,0.0,0.0,9910.0,120.0,1.0444444444444445,45.0,0
PRV54973,43000.0,9612.0,4.0,9.0,12790.0,150.0,1.8148148148148149,81.0,0
PRV54975,0.0,0.0,0.0,0.0,23430.0,190.0,1.0465116279069768,86.0,0
PRV54976,0.0,0.0,0.0,0.0,12390.0,50.0,2.6129032258064515,31.0,0
PRV54977,78000.0,5340.0,4.2,5.0,4310.0,0.0,1.8846153846153846,26.0,0
PRV54978,0.0,0.0,0.0,0.0,47270.0,420.0,1.0067567567567568,148.0,0
PRV54981,813000.0,84372.0,6.444444444444445,81.0,3020.0,0.0,2.1666666666666665,12.0,0
PRV54982,0.0,0.0,0.0,0.0,6570.0,60.0,1.0,22.0,0
PRV54983,0.0,0.0,0.0,0.0,29670.0,70.0,1.271604938271605,81.0,0
PRV54985,0.0,0.0,0.0,0.0,43130.0,720.0,1.8482758620689654,145.0,0
PRV54986,1538300.0,156996.0,5.934640522875817,153.0,98430.0,1150.0,1.4982817869415808,291.0,1
PRV54988,0.0,0.0,0.0,0.0,8830.0,0.0,1.5384615384615385,26.0,0
PRV54990,43000.0,4272.0,5.0,4.0,1640.0,0.0,0.0,8.0,0
PRV54991,0.0,0.0,0.0,0.0,15540.0,350.0,1.3789473684210527,95.0,0
PRV54992,0.0,0.0,0.0,0.0,3210.0,0.0,1.1428571428571428,7.0,0
PRV54993,173800.0,8544.0,6.75,8.0,7190.0,0.0,2.6296296296296298,27.0,0
PRV54995,0.0,0.0,0.0,0.0,4550.0,0.0,0.0,9.0,0
PRV54997,32000.0,5340.0,4.4,5.0,6360.0,50.0,0.7368421052631579,19.0,0
PRV54998,530000.0,61944.0,5.6440677966101696,59.0,24030.0,190.0,1.6851851851851851,108.0,1
PRV54999,40000.0,3204.0,13.333333333333334,3.0,860.0,0.0,0.0,3.0,0
PRV55000,979300.0,89712.0,6.383720930232558,86.0,133910.0,1350.0,1.5866666666666667,450.0,0
PRV55001,0.0,0.0,0.0,0.0,18880.0,160.0,0.5795454545454546,88.0,0
PRV55002,0.0,0.0,0.0,0.0,11520.0,240.0,1.015625,64.0,0
PRV55003,55800.0,5340.0,3.2,5.0,13250.0,0.0,1.875,40.0,0
PRV55004,38000.0,2136.0,4.333333333333333,3.0,426950.0,4230.0,1.6768499660556686,1473.0,1
PRV55005,500000.0,58740.0,5.125,56.0,7080.0,60.0,0.7619047619047619,42.0,0
PRV55006,19000.0,3204.0,5.0,3.0,12290.0,140.0,2.1785714285714284,28.0,0
PRV55007,0.0,0.0,0.0,0.0,2370.0,0.0,1.8181818181818181,11.0,0
PRV55010,0.0,0.0,0.0,0.0,47880.0,540.0,1.1139896373056994,193.0,1
PRV55011,0.0,0.0,0.0,0.0,11060.0,150.0,0.6285714285714286,35.0,0
PRV55012,0.0,0.0,0.0,0.0,13620.0,170.0,1.3333333333333333,45.0,0
PRV55013,0.0,0.0,0.0,0.0,10980.0,180.0,2.6964285714285716,56.0,0
PRV55016,0.0,0.0,0.0,0.0,29580.0,440.0,0.7319587628865979,97.0,0
PRV55018,612000.0,67284.0,5.2063492063492065,63.0,860.0,0.0,0.2857142857142857,7.0,1
PRV55019,1828300.0,167676.0,5.822784810126582,158.0,12940.0,40.0,1.2380952380952381,84.0,1
PRV55022,705000.0,80100.0,5.197368421052632,76.0,4510.0,140.0,1.9090909090909092,33.0,1
PRV55023,408000.0,34176.0,7.794117647058823,34.0,7120.0,0.0,3.3333333333333335,18.0,0
PRV55024,18000.0,3204.0,2.0,3.0,7630.0,170.0,1.7307692307692308,26.0,0
PRV55026,0.0,0.0,0.0,0.0,42850.0,680.0,1.0114285714285713,175.0,0
PRV55027,152000.0,13884.0,5.230769230769231,13.0,26570.0,380.0,1.3478260869565217,92.0,1
PRV55028,198800.0,20292.0,6.7,20.0,29410.0,360.0,0.9015151515151515,132.0,0
PRV55029,135000.0,13884.0,4.285714285714286,14.0,58950.0,250.0,1.7583892617449663,149.0,0
PRV55030,725000.0,74760.0,5.917808219178082,73.0,33140.0,470.0,2.0347222222222223,144.0,1
PRV55031,41000.0,4272.0,5.75,4.0,3820.0,0.0,2.727272727272727,22.0,0
PRV55032,5000.0,1068.0,1.0,1.0,10150.0,310.0,1.4736842105263157,19.0,0
PRV55034,277400.0,24564.0,4.923076923076923,26.0,101450.0,1080.0,1.1526717557251909,393.0,1
PRV55035,0.0,0.0,0.0,0.0,3660.0,0.0,2.0,10.0,0
PRV55036,0.0,0.0,0.0,0.0,12980.0,360.0,3.5,46.0,0
PRV55037,116000.0,10680.0,5.454545454545454,11.0,120650.0,1380.0,1.2505694760820045,439.0,0
PRV55038,0.0,0.0,0.0,0.0,580.0,0.0,0.0,7.0,0
PRV55039,257000.0,30972.0,5.258064516129032,31.0,390980.0,3430.0,1.2917594654788418,1347.0,1
PRV55040,0.0,0.0,0.0,0.0,3330.0,0.0,4.0,5.0,0
PRV55041,58000.0,5340.0,9.0,5.0,1570.0,0.0,0.0,8.0,0
PRV55042,84200.0,8544.0,7.125,8.0,28940.0,310.0,1.844155844155844,77.0,0
PRV55043,0.0,0.0,0.0,0.0,27860.0,440.0,1.4567901234567902,81.0,0
PRV55044,0.0,0.0,0.0,0.0,120.0,0.0,4.25,4.0,0
PRV55045,0.0,0.0,0.0,0.0,20430.0,10.0,2.2325581395348837,43.0,0
PRV55048,865000.0,85440.0,5.317073170731708,82.0,540.0,0.0,9.0,6.0,1
PRV55049,686000.0,79032.0,5.28,75.0,14520.0,0.0,2.5757575757575757,33.0,1
PRV55050,0.0,0.0,0.0,0.0,34040.0,270.0,1.3898305084745763,118.0,0
PRV55051,60000.0,7476.0,10.857142857142858,7.0,0.0,0.0,0.0,0.0,0
PRV55052,0.0,0.0,0.0,0.0,3940.0,0.0,0.05555555555555555,36.0,0
PRV55053,0.0,0.0,0.0,0.0,12460.0,0.0,3.4444444444444446,36.0,0
PRV55054,0.0,0.0,0.0,0.0,8100.0,10.0,1.3636363636363635,33.0,0
PRV55056,0.0,0.0,0.0,0.0,30640.0,330.0,0.8873239436619719,71.0,0
PRV55057,0.0,0.0,0.0,0.0,58550.0,610.0,2.1330049261083746,203.0,1
PRV55058,0.0,0.0,0.0,0.0,41300.0,750.0,1.5642857142857143,140.0,0
PRV55059,0.0,0.0,0.0,0.0,33130.0,300.0,1.9611650485436893,103.0,0
PRV55061,0.0,0.0,0.0,0.0,13640.0,0.0,1.6935483870967742,62.0,0
PRV55062,0.0,0.0,0.0,0.0,3640.0,0.0,1.105263157894737,19.0,0
PRV55063,0.0,0.0,0.0,0.0,190.0,0.0,0.0,3.0,0
PRV55064,0.0,0.0,0.0,0.0,124530.0,710.0,1.4198473282442747,393.0,0
PRV55067,29000.0,1068.0,20.0,1.0,0.0,0.0,0.0,0.0,0
PRV55068,0.0,0.0,0.0,0.0,2300.0,0.0,11.0,2.0,0
PRV55069,0.0,0.0,0.0,0.0,1860.0,100.0,1.3333333333333333,15.0,0
PRV55070,0.0,0.0,0.0,0.0,2040.0,0.0,1.8571428571428572,14.0,0
PRV55071,0.0,0.0,0.0,0.0,13870.0,220.0,0.9761904761904762,42.0,0
PRV55072,0.0,0.0,0.0,0.0,2650.0,80.0,0.2222222222222222,27.0,0
PRV55073,0.0,0.0,0.0,0.0,5760.0,90.0,0.0,13.0,0
PRV55074,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0
PRV55076,0.0,0.0,0.0,0.0,350.0,0.0,0.0,3.0,0
PRV55077,0.0,0.0,0.0,0.0,280.0,0.0,0.0,6.0,0
PRV55078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PRV55079,0.0,0.0,0.0,0.0,8350.0,100.0,1.6551724137931034,29.0,0
PRV55080,0.0,0.0,0.0,0.0,2920.0,0.0,0.0,6.0,0
PRV55081,0.0,0.0,0.0,0.0,4190.0,60.0,1.3333333333333333,15.0,0
PRV55083,0.0,0.0,0.0,0.0,36000.0,550.0,1.7076923076923076,130.0,0
PRV55085,0.0,0.0,0.0,0.0,7320.0,100.0,1.2857142857142858,14.0,0
PRV55086,0.0,0.0,0.0,0.0,8300.0,170.0,2.1041666666666665,48.0,0
PRV55087,0.0,0.0,0.0,0.0,28950.0,280.0,1.550387596899225,129.0,0
PRV55088,0.0,0.0,0.0,0.0,10740.0,10.0,0.4782608695652174,23.0,0
PRV55089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV55091,0.0,0.0,0.0,0.0,3940.0,0.0,1.4285714285714286,14.0,0
PRV55092,0.0,0.0,0.0,0.0,250.0,60.0,0.25,4.0,0
PRV55093,0.0,0.0,0.0,0.0,430.0,90.0,2.6666666666666665,9.0,0
PRV55094,0.0,0.0,0.0,0.0,15800.0,0.0,4.461538461538462,13.0,0
PRV55095,0.0,0.0,0.0,0.0,6740.0,240.0,2.0,13.0,0
PRV55096,0.0,0.0,0.0,0.0,2150.0,10.0,0.0,13.0,0
PRV55097,0.0,0.0,0.0,0.0,710.0,0.0,0.0,3.0,0
PRV55098,0.0,0.0,0.0,0.0,4030.0,40.0,0.29411764705882354,17.0,0
PRV55099,0.0,0.0,0.0,0.0,20420.0,520.0,0.5753424657534246,73.0,0
PRV55103,0.0,0.0,0.0,0.0,7960.0,140.0,0.62,50.0,0
PRV55104,0.0,0.0,0.0,0.0,12880.0,380.0,1.945945945945946,37.0,0
PRV55106,0.0,0.0,0.0,0.0,3460.0,0.0,0.0,3.0,0
PRV55108,0.0,0.0,0.0,0.0,40040.0,430.0,0.7753623188405797,138.0,0
PRV55110,0.0,0.0,0.0,0.0,4050.0,130.0,1.4615384615384615,26.0,0
PRV55111,0.0,0.0,0.0,0.0,2180.0,70.0,1.0588235294117647,17.0,0
PRV55112,0.0,0.0,0.0,0.0,2220.0,10.0,1.3333333333333333,18.0,0
PRV55114,0.0,0.0,0.0,0.0,3070.0,0.0,4.0,5.0,0
PRV55116,0.0,0.0,0.0,0.0,55360.0,260.0,1.9820359281437125,167.0,0
PRV55117,0.0,0.0,0.0,0.0,400.0,0.0,6.666666666666667,3.0,0
PRV55118,10000.0,2136.0,4.0,2.0,600.0,0.0,0.0,3.0,0
PRV55120,58000.0,8544.0,4.0,8.0,0.0,0.0,0.0,0.0,0
PRV55121,173070.0,21360.0,6.1,20.0,0.0,0.0,0.0,0.0,0
PRV55122,5000.0,1068.0,3.0,1.0,0.0,0.0,0.0,0.0,0
PRV55123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV55124,152000.0,9612.0,7.666666666666667,9.0,0.0,0.0,0.0,0.0,0
PRV55126,13000.0,2136.0,19.0,2.0,0.0,0.0,0.0,0.0,0
PRV55128,111000.0,8544.0,6.875,8.0,0.0,0.0,0.0,0.0,0
PRV55129,10000.0,1068.0,3.0,1.0,600.0,0.0,0.0,2.0,0
PRV55130,28000.0,3204.0,5.0,3.0,0.0,0.0,0.0,0.0,0
PRV55131,47000.0,2136.0,5.0,2.0,0.0,0.0,0.0,0.0,0
PRV55132,108000.0,9612.0,2.9,10.0,0.0,0.0,0.0,0.0,0
PRV55133,50000.0,2136.0,10.5,2.0,0.0,0.0,0.0,0.0,0
PRV55134,11000.0,1068.0,4.0,1.0,0.0,0.0,0.0,0.0,0
PRV55135,25000.0,3204.0,3.0,3.0,0.0,0.0,0.0,0.0,0
PRV55136,102000.0,8544.0,6.5,8.0,0.0,0.0,0.0,0.0,0
PRV55137,38000.0,2136.0,11.0,2.0,0.0,0.0,0.0,0.0,0
PRV55138,25000.0,3204.0,13.333333333333334,3.0,0.0,0.0,0.0,0.0,0
PRV55140,85000.0,9612.0,3.3333333333333335,9.0,0.0,0.0,0.0,0.0,0
PRV55141,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0
PRV55143,10000.0,1068.0,2.0,1.0,0.0,0.0,0.0,0.0,0
PRV55144,41000.0,2136.0,12.0,2.0,0.0,0.0,0.0,0.0,0
PRV55145,143000.0,14952.0,5.214285714285714,14.0,0.0,0.0,0.0,0.0,0
PRV55146,6000.0,1068.0,2.0,1.0,0.0,0.0,0.0,0.0,0
PRV55147,112200.0,5340.0,7.333333333333333,6.0,0.0,0.0,0.0,0.0,1
PRV55148,7000.0,1068.0,7.0,1.0,0.0,0.0,0.0,0.0,0
PRV55149,145000.0,17088.0,5.75,16.0,0.0,0.0,0.0,0.0,0
PRV55150,19000.0,4272.0,3.0,4.0,10.0,0.0,0.0,1.0,0
PRV55151,10000.0,1068.0,1.0,1.0,0.0,0.0,0.0,0.0,0
PRV55152,78300.0,10680.0,4.3,10.0,0.0,0.0,0.0,0.0,0
PRV55154,0.0,0.0,0.0,0.0,900.0,0.0,0.0,1.0,0
PRV55155,68000.0,9612.0,6.444444444444445,9.0,0.0,0.0,0.0,0.0,0
PRV55156,6000.0,1068.0,5.0,1.0,0.0,0.0,0.0,0.0,0
PRV55157,16000.0,3204.0,5.333333333333333,3.0,0.0,0.0,0.0,0.0,0
PRV55158,337000.0,29904.0,5.206896551724138,29.0,102040.0,600.0,1.0195121951219512,410.0,0
PRV55160,120000.0,9612.0,8.5,10.0,0.0,0.0,0.0,0.0,0
PRV55161,28000.0,2136.0,2.0,2.0,0.0,0.0,0.0,0.0,0
PRV55163,13000.0,1068.0,4.0,1.0,101070.0,1000.0,1.9,350.0,1
PRV55164,205000.0,18156.0,6.235294117647059,17.0,21530.0,240.0,0.5454545454545454,77.0,0
PRV55165,282000.0,32040.0,5.1,30.0,29800.0,490.0,2.2214285714285715,140.0,1
PRV55166,0.0,0.0,0.0,0.0,15410.0,210.0,0.6041666666666666,48.0,0
PRV55167,0.0,0.0,0.0,0.0,27110.0,120.0,2.3157894736842106,57.0,0
PRV55168,0.0,0.0,0.0,0.0,40060.0,260.0,2.1927710843373496,83.0,0
PRV55169,807800.0,87576.0,6.0,83.0,134990.0,820.0,1.1379310344827587,406.0,0
PRV55171,365000.0,40584.0,5.658536585365853,41.0,27160.0,540.0,1.2424242424242424,132.0,1
PRV55172,611000.0,57672.0,5.6909090909090905,55.0,111180.0,926.0,1.1428571428571428,42.0,1
PRV55173,0.0,0.0,0.0,0.0,2230.0,0.0,1.411764705882353,17.0,0
PRV55175,191000.0,24564.0,4.478260869565218,23.0,39720.0,760.0,0.711864406779661,177.0,0
PRV55176,6000.0,1068.0,2.0,1.0,2520.0,40.0,0.5294117647058824,17.0,0
PRV55177,0.0,0.0,0.0,0.0,71350.0,770.0,1.1822222222222223,225.0,0
PRV55178,10000.0,2136.0,2.0,2.0,4150.0,0.0,0.6666666666666666,18.0,0
PRV55179,151000.0,16020.0,4.0625,16.0,17600.0,170.0,0.625,32.0,0
PRV55180,70000.0,6408.0,5.857142857142857,7.0,29640.0,290.0,1.8076923076923077,78.0,0
PRV55181,334000.0,37380.0,6.8,35.0,51160.0,940.0,1.16988416988417,259.0,0
PRV55182,0.0,0.0,0.0,0.0,20650.0,0.0,0.0410958904109589,73.0,0
PRV55183,239000.0,21360.0,5.571428571428571,21.0,7770.0,170.0,1.5106382978723405,47.0,0
PRV55184,0.0,1068.0,4.0,1.0,9190.0,100.0,1.962962962962963,27.0,0
PRV55185,46000.0,5340.0,2.2,5.0,39960.0,380.0,0.6896551724137931,116.0,0
PRV55187,0.0,0.0,0.0,0.0,22540.0,390.0,2.011904761904762,84.0,0
PRV55188,35000.0,4272.0,3.0,4.0,24530.0,180.0,1.1408450704225352,142.0,0
PRV55189,316000.0,38448.0,3.6666666666666665,36.0,18020.0,100.0,1.0169491525423728,59.0,0
PRV55191,0.0,0.0,0.0,0.0,6810.0,0.0,0.39285714285714285,56.0,0
PRV55192,147100.0,16020.0,4.266666666666667,15.0,49570.0,270.0,1.3235294117647058,170.0,0
PRV55193,440000.0,33108.0,6.774193548387097,31.0,1590.0,0.0,0.0,8.0,1
PRV55194,1614000.0,179424.0,5.201183431952662,169.0,54530.0,550.0,2.5294117647058822,153.0,1
PRV55195,236000.0,14952.0,6.0625,16.0,5970.0,100.0,0.8863636363636364,44.0,1
PRV55196,111000.0,6408.0,6.5,6.0,20720.0,240.0,1.422680412371134,97.0,0
PRV55197,0.0,0.0,0.0,0.0,18680.0,40.0,2.391304347826087,46.0,0
PRV55198,8000.0,2136.0,4.5,2.0,5300.0,100.0,1.6904761904761905,42.0,0
PRV55200,0.0,0.0,0.0,0.0,9860.0,210.0,1.162162162162162,37.0,0
PRV55202,0.0,0.0,0.0,0.0,8040.0,60.0,1.68,25.0,0
PRV55203,44000.0,5340.0,4.8,5.0,1890.0,40.0,0.21428571428571427,14.0,0
PRV55205,488000.0,37380.0,6.2368421052631575,38.0,44550.0,490.0,1.0451127819548873,133.0,0
PRV55206,0.0,0.0,0.0,0.0,20440.0,210.0,0.7397260273972602,73.0,0
PRV55207,0.0,0.0,0.0,0.0,28600.0,300.0,0.8067226890756303,119.0,0
PRV55208,68000.0,7476.0,6.285714285714286,7.0,5900.0,0.0,1.0,28.0,0
PRV55209,2756100.0,289428.0,5.341818181818182,275.0,105580.0,280.0,1.4785478547854785,303.0,1
PRV55210,0.0,0.0,0.0,0.0,26230.0,130.0,1.117117117117117,111.0,0
PRV55211,0.0,0.0,0.0,0.0,1690.0,30.0,0.0,19.0,0
PRV55213,67000.0,3204.0,26.666666666666668,3.0,8690.0,0.0,0.9166666666666666,48.0,0
PRV55214,0.0,0.0,0.0,0.0,29310.0,300.0,1.34375,128.0,0
PRV55215,1357300.0,151656.0,5.538461538461538,143.0,596680.0,4550.0,1.3815028901734103,2076.0,1
PRV55216,37000.0,5340.0,4.8,5.0,14110.0,390.0,0.8461538461538461,52.0,0
PRV55218,0.0,0.0,0.0,0.0,14770.0,260.0,1.7017543859649122,57.0,0
PRV55219,0.0,0.0,0.0,0.0,11460.0,200.0,1.4666666666666666,60.0,0
PRV55220,0.0,0.0,0.0,0.0,12640.0,30.0,1.7246376811594204,69.0,0
PRV55224,0.0,0.0,0.0,0.0,4910.0,0.0,0.0,17.0,0
PRV55225,179000.0,9612.0,6.777777777777778,9.0,8900.0,0.0,0.8421052631578947,38.0,1
PRV55226,0.0,0.0,0.0,0.0,52360.0,220.0,1.2546583850931676,161.0,0
PRV55227,0.0,0.0,0.0,0.0,9790.0,0.0,1.6285714285714286,35.0,0
PRV55229,171000.0,16020.0,6.75,16.0,62480.0,590.0,1.1390728476821192,151.0,0
PRV55230,2518350.0,230688.0,6.64,225.0,65110.0,370.0,1.6027397260273972,219.0,1
PRV55231,0.0,0.0,0.0,0.0,33950.0,30.0,2.488095238095238,84.0,0
PRV55232,278090.0,29904.0,4.142857142857143,28.0,23420.0,90.0,1.7037037037037037,54.0,0
PRV55233,4000.0,1068.0,3.0,1.0,34830.0,280.0,1.2061068702290076,131.0,0
PRV55234,36800.0,7476.0,8.0,7.0,36730.0,280.0,1.778688524590164,122.0,0
